	1.0320	1207	1271	1281	1363	14B4	1963a	2062a	2261	2363	2371	2461	2465	362.5013889	771	AHQ-14	ATCC-19258	ATCC-25745	ATCC-33323	ATCC-393	ATCC-4005	ATCC-4356	ATCC-8293	AUSA004	B4311	CBA3614	CGMCC-14177	CYLB561	DMDL-9010	DSM-20016	DSM-20019	DSM-20072	DSM-20174	DSM-20184	DSM-20249	DSM-20314	DSM-20484	EFEL6800	FLUB	FNZ042	G2	GRL1118	HL1	HOM2217	IS-10506	JCM1004	KCKM-0597	KLDS1.0207	KLDS1.1011	KW2	L99	Lap	LDB-C1	LJJ	LKK75	LP06	LP140	LP45	Lrld-22	MSJK0048	MY04	NCK2677	NCTC13768	NCU116	OBM7	P9	PMC65	RS20D	SCB0695	SPC-SNU-70-4	ST	SYBC-SM3	TCI837	TCI904	UNQLp11	V2	W182	YY-112	ZW18	ZW3	ZY-1
NCK2677	158298.0	785182.0	294104.0	307390.0	294052.0	110541.0	303357.0	306791.0	314519.0	297132.0	315576.0	308568.0	307095.0	161508.0	308586.0	176627.0	101232.0	200768.0	1411308.0	137044.0	135428.0	840385.0	112827.0	171499.0	254037.0	198237.0	171725.0	170820.0	173745.0	216170.0	190309.0	308282.0	170657.0	236793.0	248045.0	153053.0	112503.0	111770.0	156944.0	179226.0	179226.0	776563.0	786373.0	176627.0	171499.0	747754.0	168984.0	308293.0	305284.0	105249.0	316655.0	175223.0	308835.0	308918.0	773543.0	170556.0	170461.0	173530.0	170453.0	176630.0	174907.0	1951416.0	124004.0	172420.0	171499.0	170725.0	154152.0	175375.0	316600.0	177768.0	170801.0	171634.0	179226.0	307545.0	171526.0	171499.0	772576.0	176371.0	773582.0	772657.0	172721.0
NCTC13768	208643.0	122141.0	95827.0	94886.0	94962.0	87339.0	93395.0	92055.0	93605.0	94571.0	93766.0	92062.0	92548.0	208516.0	96455.0	442456.0	90239.0	282074.0	124149.0	198925.0	400096.0	124546.0	139454.0	447375.0	230487.0	271712.0	448994.0	444512.0	441563.0	273153.0	260229.0	99214.0	444057.0	219753.0	214734.0	431919.0	129803.0	211654.0	398663.0	440856.0	439129.0	125958.0	121921.0	442456.0	447376.0	131481.0	441246.0	97555.0	99266.0	90564.0	98367.0	439340.0	98513.0	97502.0	122950.0	433907.0	441125.0	426503.0	441143.0	442760.0	432412.0	118842.0	2494328.0	446651.0	447375.0	441691.0	290565.0	445148.0	101796.0	242401.0	437881.0	447224.0	438821.0	98350.0	443945.0	447354.0	123019.0	442578.0	123019.0	122776.0	428323.0
NCU116	282418.0	167531.0	123409.0	124844.0	123460.0	114738.0	123255.0	119998.0	120747.0	120635.0	122365.0	121507.0	119032.0	292769.0	124977.0	2930535.0	115169.0	371689.0	162799.0	272694.0	341172.0	178088.0	178178.0	2918390.0	292095.0	318016.0	2899398.0	2957402.0	2931943.0	269588.0	304902.0	135116.0	2923758.0	279278.0	273042.0	2077116.0	161285.0	222160.0	347898.0	2931142.0	2928229.0	167621.0	166065.0	2930640.0	2918524.0	173604.0	2907211.0	127230.0	125569.0	115646.0	128217.0	2837532.0	130347.0	126342.0	175936.0	2657849.0	2894689.0	2696436.0	2894658.0	2956438.0	2792504.0	162467.0	453712.0	3354689.0	2918455.0	2798342.0	343227.0	2961533.0	139527.0	236663.0	2849086.0	3140495.0	2915643.0	128178.0	2947585.0	2918434.0	175779.0	2986784.0	174901.0	173799.0	2782197.0
OBM7	268856.0	155222.0	118195.0	120576.0	119140.0	103747.0	116847.0	117288.0	117990.0	118534.0	118766.0	117948.0	116721.0	270133.0	122157.0	2904672.0	109850.0	355093.0	158621.0	260917.0	334538.0	167527.0	159360.0	3197688.0	294275.0	302866.0	3045569.0	2887522.0	2917147.0	256086.0	301241.0	124718.0	2934430.0	267984.0	266859.0	1997130.0	142647.0	208880.0	345115.0	2832277.0	2831066.0	157286.0	150896.0	2904598.0	3196654.0	157880.0	2843749.0	121018.0	121100.0	107575.0	123501.0	2851510.0	122257.0	121761.0	155144.0	2661573.0	2927196.0	2709555.0	2927167.0	2862782.0	2784658.0	156138.0	442853.0	2905541.0	3197760.0	2894957.0	321848.0	2911484.0	128506.0	218517.0	2838493.0	2875668.0	2825832.0	119680.0	2842524.0	3197739.0	155143.0	2891815.0	155137.0	152536.0	2789874.0
P9	281126.0	174954.0	128939.0	132062.0	128886.0	118932.0	128096.0	131439.0	130372.0	124796.0	131299.0	129701.0	127797.0	280618.0	130321.0	2788959.0	123738.0	374710.0	170984.0	283262.0	356207.0	172686.0	172976.0	2919086.0	307804.0	328301.0	2925159.0	2799296.0	2811834.0	288419.0	314662.0	137201.0	2795820.0	298288.0	297471.0	1969038.0	158853.0	241205.0	370875.0	2770913.0	2769765.0	171162.0	173132.0	2789025.0	2919188.0	179650.0	2747906.0	130698.0	131472.0	121989.0	132344.0	2761040.0	132583.0	131458.0	173667.0	2646395.0	2808785.0	2704188.0	2808745.0	2793964.0	2731461.0	172709.0	461943.0	2795449.0	2919132.0	3016749.0	349250.0	2812970.0	139786.0	238931.0	2813519.0	2783389.0	2770432.0	130053.0	2730118.0	2919105.0	173665.0	2800745.0	173660.0	171966.0	2726408.0
PMC65	190849.0	137410.0	105964.0	108280.0	103536.0	100425.0	105256.0	107188.0	106256.0	104448.0	107257.0	106416.0	106223.0	188784.0	109047.0	347360.0	96616.0	1035372.0	162251.0	198069.0	263753.0	144625.0	126574.0	340562.0	241566.0	265541.0	351985.0	341404.0	343753.0	253840.0	243163.0	109327.0	346265.0	216124.0	204250.0	329696.0	122315.0	205102.0	266988.0	337022.0	336338.0	135935.0	142785.0	347363.0	340564.0	141825.0	333790.0	107311.0	107058.0	101431.0	111888.0	340233.0	106120.0	108103.0	138581.0	351039.0	337425.0	331561.0	337425.0	339622.0	336563.0	144165.0	302412.0	347160.0	340562.0	336285.0	2044083.0	347363.0	112535.0	217737.0	338083.0	333588.0	337043.0	106994.0	349266.0	340562.0	138581.0	346330.0	138579.0	138421.0	337228.0
RS20D	262068.0	176854.0	129870.0	133502.0	129897.0	116451.0	130168.0	132914.0	132924.0	128549.0	133701.0	132753.0	132738.0	272394.0	133637.0	2899531.0	112341.0	350412.0	165744.0	260919.0	355371.0	169809.0	164090.0	2903754.0	286343.0	318687.0	2886122.0	2929051.0	2890316.0	281692.0	297039.0	135942.0	2916463.0	272847.0	273992.0	2045441.0	149731.0	237602.0	346666.0	2874147.0	2873333.0	175348.0	173372.0	2899524.0	2903991.0	177819.0	2921243.0	129278.0	129722.0	109221.0	132442.0	2866836.0	130045.0	131273.0	177892.0	2667410.0	2871065.0	2715377.0	2871131.0	2962958.0	2801079.0	167004.0	455426.0	2957406.0	2903904.0	2797700.0	345650.0	3234503.0	138813.0	230021.0	2837994.0	2901261.0	2874219.0	129303.0	2911677.0	2903883.0	177892.0	2979339.0	177888.0	175875.0	2753997.0
SCB0695	150453.0	482625.0	1450457.0	1455588.0	1460715.0	69021.0	1473431.0	1469308.0	1495026.0	1422984.0	1500135.0	1486663.0	1473552.0	151127.0	1467737.0	154021.0	79143.0	108965.0	344982.0	153498.0	149140.0	416548.0	77543.0	155394.0	124692.0	134564.0	150185.0	151350.0	153030.0	130321.0	134500.0	1728310.0	154635.0	146820.0	132310.0	166850.0	77685.0	222839.0	124415.0	154218.0	154249.0	510752.0	484708.0	154021.0	154959.0	484302.0	152003.0	1548687.0	1540261.0	72948.0	1522672.0	150136.0	1513386.0	1522401.0	475056.0	151387.0	153579.0	150760.0	153567.0	152066.0	151914.0	335485.0	123874.0	156107.0	155392.0	149869.0	136189.0	149902.0	2169586.0	93260.0	151177.0	155238.0	154249.0	1543572.0	154931.0	155394.0	475096.0	155112.0	475969.0	475028.0	152994.0
SPC-SNU-70-4	145428.0	168383.0	85031.0	81641.0	84269.0	114669.0	75576.0	82270.0	82270.0	82917.0	82270.0	82066.0	80686.0	152579.0	80801.0	245168.0	103540.0	282058.0	171822.0	139015.0	297089.0	184024.0	158552.0	246871.0	270509.0	208734.0	250401.0	244616.0	244074.0	277126.0	197980.0	88788.0	244964.0	207899.0	207577.0	223974.0	155362.0	154623.0	317262.0	243193.0	243193.0	169493.0	169973.0	245168.0	246871.0	176738.0	243995.0	88044.0	89274.0	117160.0	87752.0	244924.0	86669.0	86915.0	170704.0	247823.0	244994.0	248600.0	244994.0	248183.0	245526.0	184918.0	238351.0	247545.0	246871.0	249812.0	229181.0	244779.0	88651.0	1358948.0	247732.0	245127.0	243193.0	87772.0	245685.0	246871.0	170703.0	244910.0	170703.0	170703.0	248795.0
ST	289227.0	182825.0	136956.0	137807.0	135270.0	119839.0	136444.0	136056.0	136750.0	134010.0	137473.0	135858.0	133269.0	289823.0	138462.0	2842323.0	118072.0	369834.0	172117.0	276239.0	360540.0	187933.0	175226.0	2833394.0	300220.0	338314.0	2838383.0	2823501.0	2841147.0	278429.0	327302.0	145522.0	2852688.0	298524.0	291485.0	1976881.0	161488.0	224938.0	360689.0	2795258.0	2792015.0	180665.0	182569.0	2842221.0	2833437.0	190802.0	2836281.0	143727.0	141349.0	123973.0	144002.0	2789582.0	143750.0	143701.0	184639.0	2629534.0	2811005.0	2682753.0	2810972.0	2845573.0	2696394.0	170007.0	469075.0	2833256.0	2833453.0	2803258.0	338708.0	2836099.0	147710.0	233796.0	3058984.0	2821544.0	2793592.0	143672.0	2823004.0	2833432.0	184638.0	2843261.0	184629.0	183620.0	2688577.0
SYBC-SM3	281130.0	172258.0	127402.0	128657.0	127393.0	117837.0	126290.0	127346.0	128012.0	123814.0	128743.0	127820.0	128471.0	281097.0	128765.0	2915761.0	111527.0	360644.0	170823.0	270939.0	359067.0	173489.0	166903.0	2893612.0	301359.0	317273.0	2879918.0	2942559.0	2908444.0	286758.0	303409.0	134033.0	2914485.0	283973.0	268251.0	2032733.0	152325.0	226302.0	359972.0	2926408.0	2922376.0	166452.0	169502.0	2915565.0	2893611.0	176852.0	2907382.0	125831.0	125361.0	114230.0	129460.0	2818492.0	128852.0	128761.0	172772.0	2644743.0	2933436.0	2689729.0	2933498.0	2937310.0	2765498.0	170706.0	466520.0	3145845.0	2893735.0	2789794.0	335968.0	2909588.0	137245.0	239193.0	2834090.0	3246259.0	2910651.0	126645.0	2912137.0	2893693.0	172773.0	2999124.0	172714.0	171755.0	2797724.0
TCI837	272196.0	167478.0	125271.0	126191.0	126147.0	106989.0	122105.0	123306.0	124276.0	123715.0	124241.0	124148.0	122313.0	272675.0	122795.0	2874328.0	104818.0	359721.0	165678.0	263033.0	343033.0	171960.0	161013.0	2818684.0	289834.0	298236.0	2808845.0	2923160.0	2880275.0	274473.0	287539.0	134492.0	2882620.0	278559.0	268285.0	2041936.0	146848.0	232025.0	353311.0	3189536.0	3190755.0	170107.0	165563.0	2874369.0	2819707.0	158254.0	2872071.0	127338.0	126574.0	110623.0	126518.0	2873638.0	125657.0	127463.0	165942.0	2682597.0	2858733.0	2714877.0	2858722.0	2912912.0	2807887.0	168507.0	445031.0	2907756.0	2818694.0	2747640.0	332097.0	2887381.0	135078.0	223479.0	2796926.0	2899374.0	3192366.0	125009.0	2905867.0	2818673.0	165941.0	2908243.0	165940.0	164242.0	2797752.0
TCI904	149252.0	448244.0	1573479.0	1597372.0	1582543.0	70887.0	1588588.0	1593236.0	1621644.0	1536171.0	1620299.0	1610329.0	1595305.0	153874.0	1589275.0	145011.0	83421.0	105677.0	321326.0	156357.0	146305.0	391484.0	74027.0	143668.0	115871.0	132000.0	144569.0	144123.0	144405.0	123389.0	138007.0	1473384.0	142535.0	139355.0	128995.0	163279.0	73918.0	194410.0	120206.0	144353.0	144352.0	482940.0	450981.0	145011.0	143668.0	442549.0	144322.0	1735359.0	1701063.0	69357.0	1693203.0	143673.0	1650624.0	1717228.0	438715.0	143574.0	143475.0	144456.0	143463.0	144405.0	142901.0	300441.0	120415.0	142485.0	143668.0	142749.0	131126.0	143422.0	1518536.0	94341.0	142685.0	142568.0	144361.0	1853305.0	143089.0	143668.0	438835.0	144381.0	438837.0	438594.0	144386.0
UNQLp11	275232.0	185663.0	132608.0	135050.0	132593.0	122313.0	131144.0	133642.0	134488.0	130169.0	135438.0	132861.0	131018.0	301181.0	136062.0	2945068.0	122944.0	383946.0	174978.0	311428.0	385967.0	173422.0	174033.0	2867944.0	314232.0	348889.0	2885588.0	2981193.0	2979745.0	293862.0	342376.0	139608.0	2942166.0	287682.0	284404.0	2084290.0	149878.0	239549.0	365204.0	2936514.0	2936666.0	181322.0	193457.0	2945070.0	2868960.0	190546.0	2954999.0	134800.0	134060.0	121513.0	137951.0	2889668.0	134154.0	134009.0	192730.0	2723283.0	2911244.0	2735464.0	2911247.0	2960249.0	2812483.0	171902.0	463651.0	2987557.0	2867940.0	2756450.0	376755.0	2943102.0	147721.0	253684.0	2885684.0	2939867.0	2933132.0	136427.0	3534932.0	2867919.0	192572.0	3006413.0	192567.0	191552.0	2794378.0
V2	267036.0	156974.0	117519.0	119900.0	118464.0	104449.0	116890.0	116612.0	117315.0	117889.0	118090.0	117272.0	116045.0	271049.0	121482.0	2905079.0	109168.0	355179.0	158525.0	260840.0	335430.0	168421.0	158777.0	3197628.0	294493.0	303701.0	3045488.0	2887253.0	2917103.0	256120.0	301027.0	124737.0	2934404.0	268728.0	267542.0	1997093.0	141157.0	207968.0	345203.0	2831449.0	2830232.0	156468.0	152648.0	2904984.0	3196594.0	159777.0	2842769.0	121046.0	121128.0	108456.0	123529.0	2851329.0	122315.0	121789.0	156896.0	2661912.0	2927213.0	2709433.0	2927184.0	2862701.0	2783735.0	157118.0	447971.0	2906829.0	3197700.0	2894905.0	322811.0	2912050.0	129257.0	218288.0	2838365.0	2876179.0	2825003.0	119708.0	2841594.0	3197739.0	156895.0	2891734.0	156889.0	154288.0	2789592.0
W182	139192.0	1892345.0	421987.0	429182.0	422008.0	87006.0	428151.0	432355.0	446885.0	419773.0	445423.0	436598.0	432100.0	141145.0	426364.0	161980.0	73679.0	161802.0	749135.0	133078.0	160862.0	1267596.0	95010.0	160402.0	220849.0	164545.0	162216.0	161269.0	163878.0	191493.0	153896.0	446957.0	161245.0	206749.0	208000.0	158383.0	94639.0	114744.0	157233.0	162978.0	162978.0	1268017.0	1920032.0	161980.0	160400.0	1297733.0	159024.0	434732.0	449018.0	86423.0	436790.0	160122.0	428660.0	458599.0	2308534.0	162236.0	161538.0	160628.0	161536.0	162810.0	160228.0	736112.0	127697.0	169400.0	160402.0	160335.0	135411.0	163992.0	473752.0	149400.0	163648.0	162287.0	162978.0	432590.0	166654.0	160402.0	2314968.0	162947.0	2309518.0	2137639.0	161464.0
YY-112	271374.0	178332.0	130536.0	135486.0	131196.0	116977.0	131754.0	132599.0	132664.0	131028.0	133568.0	133503.0	130551.0	282179.0	135247.0	3008436.0	107049.0	357301.0	170575.0	259986.0	355593.0	186429.0	166711.0	2915561.0	293393.0	319585.0	2908162.0	3013416.0	3002439.0	277018.0	301051.0	139755.0	2951325.0	277179.0	282989.0	2086413.0	151998.0	223872.0	357128.0	2926239.0	2924349.0	175302.0	177153.0	3008359.0	2915604.0	183131.0	2977984.0	133443.0	131688.0	111166.0	135503.0	2921179.0	135771.0	131616.0	175911.0	2681124.0	2955604.0	2714421.0	2954853.0	3148783.0	2799743.0	173291.0	473900.0	3000933.0	2915609.0	2808580.0	342515.0	3004465.0	139849.0	233209.0	2869894.0	3003571.0	2925140.0	132767.0	2977560.0	2915588.0	175912.0	3346642.0	175909.0	174632.0	2803580.0
ZW18	142047.0	1889316.0	428665.0	430638.0	428490.0	87690.0	432257.0	431494.0	440834.0	420249.0	440001.0	432196.0	428169.0	159391.0	418212.0	171892.0	76366.0	167042.0	735589.0	143610.0	169098.0	1271560.0	97025.0	172066.0	226489.0	177681.0	172056.0	176434.0	172704.0	217586.0	166585.0	452526.0	172836.0	237535.0	220441.0	165513.0	98064.0	128545.0	166934.0	175481.0	175691.0	1271389.0	1919153.0	171892.0	172064.0	1294974.0	172649.0	436398.0	447187.0	85795.0	435401.0	171043.0	429801.0	461148.0	2310836.0	170682.0	173589.0	168806.0	173583.0	171257.0	174162.0	732932.0	132748.0	180030.0	172066.0	172914.0	138932.0	175062.0	479677.0	158924.0	175216.0	172915.0	175481.0	434196.0	174604.0	172066.0	2311850.0	170269.0	2315108.0	2139850.0	169880.0
ZW3	133137.0	1873348.0	412981.0	417666.0	410525.0	79279.0	416218.0	411484.0	419732.0	406716.0	419504.0	410965.0	406453.0	144093.0	415017.0	160245.0	82005.0	163755.0	739847.0	129869.0	159472.0	1260754.0	91006.0	160132.0	220096.0	174300.0	162486.0	161023.0	159526.0	200616.0	159789.0	427650.0	157666.0	222771.0	225807.0	161069.0	91435.0	121957.0	169758.0	161223.0	161144.0	1260155.0	1888552.0	160245.0	160130.0	1269158.0	159162.0	416981.0	429884.0	78697.0	421084.0	157902.0	416328.0	439159.0	2108837.0	158988.0	159405.0	158574.0	159401.0	159606.0	160203.0	732872.0	130434.0	163691.0	160132.0	160970.0	137011.0	162654.0	446823.0	160565.0	161659.0	159092.0	161223.0	417707.0	158716.0	160132.0	2111093.0	158755.0	2110317.0	2113023.0	159754.0
ZY-1	262153.0	171576.0	121146.0	122225.0	121147.0	106341.0	118195.0	121338.0	122103.0	121039.0	122105.0	120449.0	120939.0	261643.0	122652.0	2786537.0	104607.0	360261.0	167690.0	255291.0	340864.0	173507.0	152503.0	2780834.0	279217.0	320475.0	2776365.0	2768404.0	2809438.0	266935.0	309687.0	126330.0	2736801.0	277739.0	264006.0	1956621.0	147307.0	220075.0	339705.0	2793989.0	2795074.0	163271.0	171216.0	2786510.0	2780877.0	186809.0	2732482.0	123024.0	123025.0	107180.0	122051.0	2761296.0	126395.0	122230.0	173899.0	2681213.0	2799776.0	2671237.0	2799742.0	2782740.0	2741801.0	168322.0	437398.0	2765148.0	2780886.0	2706493.0	342973.0	2746440.0	133047.0	241380.0	2689902.0	2759301.0	2791739.0	121954.0	2764892.0	2780865.0	173899.0	2786728.0	173899.0	171923.0	3228414.0
