	1.0320	1207	1271	1281	1363	14B4	1963a	2062a	2261	2363	2371	2461	2465	362.5013889	771	AHQ-14	ATCC-19258	ATCC-25745	ATCC-33323	ATCC-393	ATCC-4005	ATCC-4356	ATCC-8293	AUSA004	B4311	CBA3614	CGMCC-14177	CYLB561	DMDL-9010	DSM-20016	DSM-20019	DSM-20072	DSM-20174	DSM-20184	DSM-20249	DSM-20314	DSM-20484	EFEL6800	FLUB	FNZ042	G2	GRL1118	HL1	HOM2217	IS-10506	JCM1004	KCKM-0597	KLDS1.0207	KLDS1.1011	KW2	L99	Lap	LDB-C1	LJJ	LKK75	LP06	LP140	LP45	Lrld-22	MSJK0048	MY04	NCK2677	NCTC13768	NCU116	OBM7	P9	PMC65	RS20D	SCB0695	SPC-SNU-70-4	ST	SYBC-SM3	TCI837	TCI904	UNQLp11	V2	W182	YY-112	ZW18	ZW3	ZY-1
P9	82014.0	51329.0	36912.0	37882.0	36838.0	34326.0	37221.0	37903.0	37544.0	35891.0	37844.0	37316.0	36793.0	81032.0	37340.0	22333.0	35088.0	100757.0	49678.0	82450.0	102021.0	50543.0	49106.0	9534.0	86679.0	91309.0	5328.0	22814.0	23914.0	82196.0	87348.0	39353.0	21245.0	86045.0	86048.0	390973.0	45759.0	67307.0	107141.0	25855.0	25943.0	49971.0	50885.0	22329.0	9573.0	52369.0	22130.0	37219.0	37505.0	35485.0	37807.0	24461.0	37944.0	37496.0	50469.0	26403.0	21889.0	24385.0	21876.0	21552.0	25112.0	49606.0	128975.0	20753.0	9513.0	0.0	96932.0	22958.0	40223.0	65362.0	21510.0	19706.0	25855.0	37039.0	26464.0	9516.0	50428.0	22092.0	50426.0	50397.0	27949.0
PMC65	54474.0	39275.0	29764.0	30507.0	28999.0	28979.0	30092.0	30183.0	29874.0	29535.0	30219.0	29964.0	29871.0	53895.0	30734.0	95398.0	27238.0	252670.0	46797.0	56459.0	74086.0	42009.0	36267.0	94333.0	67071.0	74830.0	95497.0	93336.0	94942.0	72164.0	68003.0	30449.0	94967.0	62001.0	57770.0	91920.0	34676.0	57945.0	76416.0	93572.0	93324.0	38639.0	40984.0	95393.0	94335.0	40665.0	93097.0	30065.0	29918.0	29443.0	31501.0	93573.0	29622.0	30317.0	39248.0	94640.0	93974.0	91477.0	93977.0	94892.0	91594.0	41204.0	85855.0	94989.0	94333.0	93916.0	0.0	95104.0	31556.0	58647.0	93289.0	93085.0	93558.0	29893.0	94255.0	94334.0	39245.0	95218.0	39245.0	39189.0	92249.0
RS20D	76763.0	52676.0	37930.0	39146.0	37894.0	34452.0	38504.0	38803.0	38809.0	37555.0	39072.0	38749.0	38829.0	79926.0	39145.0	25392.0	32145.0	94944.0	48594.0	76861.0	102994.0	50639.0	46726.0	23407.0	81547.0	90925.0	24004.0	22731.0	24816.0	81254.0	84289.0	39916.0	23106.0	79329.0	79988.0	407838.0	43384.0	68823.0	100713.0	25198.0	25113.0	52441.0	51655.0	25386.0	23465.0	52630.0	22422.0	37655.0	37793.0	31808.0	38741.0	24982.0	37962.0	38450.0	52840.0	27654.0	22283.0	24078.0	22292.0	22074.0	27126.0	48699.0	127708.0	25777.0	23405.0	22440.0	95037.0	0.0	40888.0	65628.0	24410.0	24464.0	25186.0	37757.0	30184.0	23428.0	52820.0	22569.0	52821.0	52503.0	30655.0
SCB0695	41096.0	133423.0	33370.0	35470.0	35459.0	16210.0	36976.0	36978.0	37118.0	33334.0	37401.0	37433.0	37077.0	41366.0	35175.0	42304.0	20021.0	28489.0	96633.0	41211.0	41526.0	115897.0	19545.0	42945.0	33227.0	36524.0	41101.0	41522.0	41768.0	34545.0	36358.0	24110.0	42512.0	40008.0	35555.0	46176.0	19645.0	56993.0	33993.0	42433.0	42447.0	140834.0	135361.0	42304.0	42788.0	125166.0	41735.0	38234.0	37293.0	17876.0	36983.0	41117.0	36388.0	35091.0	131407.0	40954.0	41929.0	41259.0	41929.0	41733.0	41403.0	93890.0	32920.0	42975.0	42945.0	40969.0	36512.0	40893.0	0.0	24915.0	41400.0	42787.0	42450.0	36063.0	42362.0	42945.0	131416.0	42773.0	131681.0	131557.0	41892.0
SPC-SNU-70-4	39852.0	48008.0	22409.0	21333.0	22229.0	32083.0	20480.0	21950.0	21946.0	21844.0	21957.0	21877.0	21587.0	42212.0	21148.0	67281.0	28254.0	76993.0	48373.0	36816.0	81940.0	51908.0	42838.0	67091.0	75518.0	56493.0	67974.0	67129.0	66717.0	77028.0	53423.0	23614.0	67304.0	58412.0	58069.0	61315.0	43462.0	38138.0	87898.0	66641.0	66643.0	49179.0	48567.0	67280.0	67092.0	51029.0	66926.0	23115.0	23526.0	32864.0	23017.0	67314.0	22651.0	22687.0	48851.0	66742.0	67202.0	66998.0	67202.0	67850.0	66244.0	51960.0	65911.0	67807.0	67091.0	67758.0	60543.0	67240.0	23556.0	0.0	67018.0	67335.0	66640.0	23110.0	67319.0	67091.0	48851.0	67227.0	48852.0	48850.0	67125.0
ST	85266.0	54190.0	40222.0	40605.0	39749.0	35731.0	40377.0	40097.0	40321.0	39292.0	40570.0	40073.0	39368.0	84834.0	40866.0	22693.0	34363.0	100216.0	50555.0	81038.0	103996.0	56344.0	50817.0	20966.0	85401.0	95312.0	20865.0	23658.0	23144.0	79625.0	92138.0	42624.0	22338.0	87409.0	85055.0	394767.0	47366.0	64051.0	104816.0	23520.0	23436.0	53360.0	53924.0	22721.0	20982.0	56636.0	20909.0	42098.0	41255.0	37097.0	42225.0	22390.0	42177.0	42115.0	54271.0	24469.0	22278.0	24787.0	22225.0	25278.0	24566.0	49537.0	131957.0	23334.0	20919.0	21490.0	93589.0	25036.0	43314.0	65203.0	0.0	21568.0	23438.0	42090.0	26802.0	20942.0	54248.0	25611.0	54247.0	54230.0	25924.0
SYBC-SM3	83172.0	51007.0	36797.0	37256.0	36787.0	35235.0	36865.0	36768.0	37001.0	35874.0	37236.0	36935.0	37165.0	82981.0	37322.0	27474.0	32209.0	99383.0	50093.0	80799.0	104266.0	51807.0	47958.0	22494.0	86065.0	90601.0	21835.0	28372.0	27775.0	83055.0	86211.0	39078.0	25621.0	82984.0	78191.0	403841.0	44565.0	64986.0	105210.0	28511.0	28381.0	48960.0	50151.0	27416.0	22564.0	52063.0	24675.0	36190.0	36073.0	33943.0	37477.0	24869.0	37310.0	37306.0	50970.0	26676.0	28847.0	24719.0	28657.0	26023.0	25115.0	49870.0	131857.0	3923.0	22566.0	21429.0	94524.0	25364.0	40133.0	68220.0	23816.0	0.0	28178.0	36560.0	32365.0	22569.0	50948.0	29287.0	50924.0	50934.0	33898.0
TCI837	80018.0	49263.0	36176.0	36487.0	36471.0	31170.0	35817.0	35407.0	35740.0	35836.0	35707.0	35687.0	35267.0	79593.0	35378.0	24834.0	29820.0	97926.0	48449.0	77443.0	98666.0	50570.0	46003.0	24588.0	82342.0	83793.0	24054.0	27271.0	24966.0	78048.0	80603.0	39074.0	23020.0	80539.0	77632.0	405832.0	42850.0	66359.0	102714.0	172.0	116.0	49972.0	48743.0	24730.0	24617.0	45678.0	22563.0	36560.0	36282.0	32511.0	36256.0	24603.0	36029.0	36650.0	48190.0	24161.0	23082.0	22140.0	23106.0	27103.0	19228.0	48964.0	124058.0	27882.0	24590.0	23573.0	91091.0	25790.0	39148.0	62610.0	22727.0	25706.0	0.0	35846.0	27354.0	24613.0	48187.0	25401.0	48185.0	48164.0	26945.0
TCI904	40464.0	121777.0	12410.0	14059.0	12606.0	17613.0	13943.0	13354.0	13787.0	15516.0	13810.0	13757.0	13871.0	42303.0	13468.0	39464.0	21513.0	27550.0	89645.0	42942.0	40362.0	108281.0	18608.0	39023.0	30366.0	35624.0	39338.0	39153.0	39291.0	32543.0	37676.0	32591.0	38579.0	37296.0	34761.0	45190.0	18593.0	51663.0	31603.0	39229.0	39232.0	132698.0	122963.0	39464.0	39024.0	113875.0	39253.0	10642.0	10057.0	17036.0	11091.0	39038.0	16691.0	9855.0	119340.0	38997.0	38924.0	39234.0	38924.0	39283.0	38769.0	82430.0	31721.0	38587.0	39023.0	38735.0	35393.0	38881.0	35234.0	24582.0	38634.0	38624.0	39237.0	0.0	38743.0	39023.0	119334.0	39255.0	119401.0	119284.0	39290.0
UNQLp11	80733.0	53840.0	38296.0	39150.0	38359.0	36132.0	38448.0	38660.0	38987.0	38123.0	39335.0	38427.0	38018.0	89073.0	39596.0	33827.0	35240.0	100958.0	50827.0	89152.0	108022.0	50837.0	50030.0	29615.0	88964.0	93743.0	31707.0	32033.0	32416.0	84309.0	91644.0	40447.0	29906.0	83795.0	82761.0	414292.0	42938.0	68382.0	105963.0	29583.0	29555.0	53421.0	53668.0	33828.0	29651.0	55247.0	29376.0	38699.0	38513.0	35783.0	39898.0	28136.0	38545.0	38481.0	52996.0	25190.0	29488.0	27949.0	29266.0	32354.0	30071.0	49520.0	129644.0	34670.0	29638.0	28150.0	99157.0	33449.0	42800.0	67770.0	30387.0	30476.0	29174.0	39437.0	0.0	29660.0	52910.0	36991.0	52908.0	52896.0	30731.0
V2	79299.0	46142.0	33866.0	34655.0	34240.0	30436.0	34188.0	33874.0	34075.0	34212.0	34343.0	34087.0	33527.0	79540.0	35292.0	25440.0	31535.0	96936.0	46419.0	77156.0	97473.0	50519.0	45533.0	157.0	84428.0	85878.0	8594.0	24365.0	22799.0	72799.0	85170.0	36179.0	22893.0	77986.0	77067.0	398692.0	40905.0	59123.0	100657.0	26859.0	26782.0	46055.0	44785.0	25458.0	194.0	46836.0	23696.0	34930.0	34952.0	31695.0	35879.0	24985.0	35470.0	35226.0	45726.0	26639.0	21619.0	23841.0	21573.0	23176.0	27242.0	45527.0	125488.0	22452.0	28.0	9144.0	89328.0	24874.0	37651.0	61420.0	21743.0	21029.0	26723.0	34572.0	29706.0	0.0	45701.0	25349.0	45697.0	45392.0	29102.0
W182	41373.0	13342.0	118183.0	120075.0	118245.0	25870.0	120189.0	120782.0	124841.0	117188.0	124338.0	122145.0	121034.0	41886.0	119410.0	47801.0	21076.0	48036.0	196588.0	38214.0	47201.0	257600.0	28161.0	47256.0	65671.0	47872.0	46971.0	47548.0	47832.0	56092.0	44354.0	127847.0	47543.0	61035.0	61507.0	46533.0	27591.0	33408.0	46300.0	48111.0	48105.0	251252.0	16538.0	47800.0	47256.0	218399.0	46811.0	121629.0	123293.0	25530.0	122059.0	47082.0	121669.0	126537.0	1000.0	46527.0	47283.0	46465.0	47285.0	48055.0	46217.0	194988.0	38334.0	48633.0	47256.0	47233.0	39019.0	47970.0	135241.0	43912.0	47508.0	47862.0	48106.0	122481.0	48550.0	47256.0	0.0	47862.0	158.0	2690.0	46940.0
YY-112	79274.0	52723.0	37824.0	39479.0	38023.0	34610.0	38812.0	38538.0	38604.0	38198.0	38892.0	38883.0	38157.0	82714.0	39450.0	25657.0	30689.0	96435.0	49805.0	76586.0	103099.0	55817.0	47859.0	29171.0	83615.0	90745.0	28221.0	30021.0	30467.0	79569.0	84996.0	40608.0	28831.0	80573.0	82010.0	414599.0	43804.0	63466.0	104005.0	30395.0	30311.0	51814.0	52460.0	25673.0	29186.0	54086.0	30097.0	38449.0	37825.0	32652.0	39227.0	28206.0	39326.0	37802.0	51600.0	30434.0	29424.0	27031.0	29294.0	8119.0	30412.0	50664.0	133873.0	33444.0	29160.0	25969.0	93830.0	28185.0	40599.0	65603.0	29075.0	31023.0	30341.0	38281.0	36465.0	29183.0	51596.0	0.0	51599.0	51478.0	36299.0
ZW18	41991.0	12347.0	119680.0	120509.0	119833.0	26124.0	121575.0	120876.0	123365.0	117548.0	123107.0	121146.0	120108.0	47358.0	116412.0	50799.0	22181.0	50079.0	191836.0	42695.0	49807.0	260498.0	28575.0	51219.0	67421.0	52916.0	51220.0	52632.0	51343.0	64282.0	49143.0	129597.0	51430.0	70953.0	65190.0	48510.0	28951.0	37791.0	49201.0	52277.0	52369.0	253123.0	16295.0	50798.0	51219.0	216406.0	51278.0	121828.0	122393.0	25502.0	121006.0	50876.0	121551.0	127167.0	1169.0	50078.0	51717.0	50199.0	51717.0	50880.0	51388.0	194006.0	39588.0	52736.0	51220.0	51484.0	41023.0	51883.0	137212.0	47406.0	52198.0	51366.0	52273.0	122669.0	51974.0	51219.0	132.0	50532.0	0.0	2754.0	50235.0
ZW3	39084.0	10673.0	115088.0	116273.0	114293.0	23493.0	116333.0	114404.0	116368.0	113268.0	116275.0	114117.0	112946.0	42508.0	115321.0	47572.0	24295.0	48781.0	193126.0	38074.0	46642.0	257080.0	26936.0	47874.0	65633.0	51670.0	48226.0	48123.0	47242.0	58937.0	47241.0	121656.0	46956.0	66414.0	67688.0	47789.0	26814.0	35785.0	50376.0	48194.0	48169.0	248868.0	14069.0	47571.0	47874.0	213369.0	47459.0	115765.0	117306.0	23300.0	116816.0	47124.0	117822.0	120504.0	915.0	46624.0	47366.0	47093.0	47367.0	47612.0	47148.0	193907.0	38787.0	47974.0	47875.0	48178.0	40448.0	48478.0	126883.0	47527.0	48063.0	47443.0	48188.0	117832.0	47001.0	47874.0	117.0	47354.0	51.0	0.0	47109.0
ZY-1	77010.0	49185.0	34793.0	35076.0	34790.0	31080.0	34382.0	34940.0	35239.0	34900.0	35219.0	34688.0	34872.0	76234.0	35389.0	26488.0	30141.0	94681.0	49198.0	71854.0	95825.0	51496.0	43256.0	28095.0	79235.0	87423.0	28331.0	29161.0	29447.0	76166.0	83872.0	36296.0	26096.0	80754.0	76780.0	386061.0	41665.0	62452.0	98593.0	26696.0	26668.0	48016.0	47924.0	26452.0	28119.0	54240.0	26312.0	35241.0	35240.0	31310.0	34878.0	27026.0	36381.0	35012.0	48204.0	28910.0	30493.0	29137.0	30501.0	32629.0	28236.0	49148.0	123194.0	30951.0	28095.0	27935.0	91540.0	29824.0	37486.0	64280.0	26233.0	29734.0	26634.0	34866.0	29148.0	28118.0	48200.0	31776.0	48199.0	47891.0	0.0
